order_id,order_date,date_id,customer_id,store_id,employee_id,payment_method,order_status,total_revenue,total_cost
ORD0005122,27/01/2024,20240127,CUS01823,7,,Vodafone Cash,Returned,546,310
ORD0003967,27/01/2024,20240127,CUS00644,12,EMP0178,Cash,Returned,2654.5,1420
ORD0001867,27/01/2024,20240127,CUS00769,3,EMP0056,Cash,Completed,7002,5630
ORD0001375,27/01/2024,20240127,CUS02683,5,EMP0112,  Vodafone Cash  ,Completed,704,370
ORD0003606,27/01/2024,20240127,CUS00557,1,EMP0017,Fawry,Completed,780,370
ORD0011013,28/01/2024,20240128,CUS01844,2,EMP0037,Cash,Returned,40440,42430
ORD0011001,28/01/2024,20240128,CUS00161,1,EMP0028,Vodafone Cash,Completed,15300,12000
ORD0007456,28/01/2024,20240128,CUS01718,4,EMP0082,Debit Card,Completed,240,140
ORD0008751,28/01/2024,20240128,CUS02301,5,EMP0104,Debit Card,Completed,240,120
ORD0010382,28/01/2024,20240128,CUS00017,2,EMP0036,Cash,Completed,1179,560
ORD0000138,28/01/2024,20240128,CUS02336,9,EMP0147,InstaPay,Completed,361,180
ORD0002766,28/01/2024,20240128,CUS01425,9,EMP0150,InstaPay,Completed,243,120
ORD0004716,28/01/2024,20240128,CUS02636,14,EMP0197,Cash,Completed,140,70
ORD0010117,28/01/2024,20240128,CUS02632,3,EMP0066,Cash,Completed,285,140
ORD0001442,28/01/2024,20240128,CUS01657,11,EMP0168,  InstaPay  ,Completed,14310,12310
ORD0011083,28/01/2024,20240128,CUS00456,15,EMP0215,InstaPay,Completed,1373,710
ORD0008278,29/01/2024,20240129,CUS02717,6,EMP0122,Cash,Completed,180,80
ORD0006927,29/01/2024,20240129,CUS01006,4,EMP0087,Cash,Completed,280,140
ORD0005969,29/01/2024,20240129,CUS00027,6,EMP0120,Credit Card,Completed,324,180
ORD0010817,29/01/2024,20240129,CUS02655,2,EMP0054,Credit Card,Completed,1054.5,540
ORD0007417,29/01/2024,20240129,CUS00922,8,EMP0143,Credit Card,Completed,38110,33140
ORD0001094,29/01/2024,20240129,CUS00105,13,EMP0193,  Credit Card  ,Completed,880,440
ORD0002059,29/01/2024,20240129,CUS02007,6,EMP0115,InstaPay,Completed,1943,1050
ORD0007658,29/01/2024,20240129,CUS02329,5,EMP0106,Debit Card,Completed,1392,870
ORD0005109,29/01/2024,20240129,CUS01803,9,EMP0151,Fawry,Completed,1134,620
ORD0002698,29/01/2024,20240129,CUS00442,4,EMP0083,Fawry,Completed,13380,11800
ORD0011507,29/01/2024,20240129,CUS02531,12,EMP0176,InstaPay,Completed,120,70
ORD0006968,30/01/2024,20240130,CUS00650,1,EMP0003,Fawry,Completed,815,430
ORD0002581,30/01/2024,20240130,CUS02918,1,EMP0011,InstaPay,Completed,4390,3680
ORD0010793,30/01/2024,20240130,CUS01018,7,EMP0136,Debit Card,Completed,830,390
ORD0009410,30/01/2024,20240130,CUS01552,15,EMP0206,Fawry,Returned,3693,1990
ORD0003280,30/01/2024,20240130,CUS00134,2,EMP0037,Cash,Completed,1614,800
ORD0003863,30/01/2024,20240130,CUS02855,14,EMP0196,Debit Card,Completed,750,370
ORD0009610,30/01/2024,20240130,CUS02473,12,EMP0180,Fawry,Completed,15399,14800
ORD0001839,30/01/2024,20240130,CUS00548,1,EMP0006,Debit Card,Completed,540,300
ORD0002242,30/01/2024,20240130,CUS00406,4,EMP0083,Vodafone Cash,Completed,1160,550
ORD0003524,30/01/2024,20240130,CUS02500,2,EMP0037,  Cash  ,Completed,90,40
ORD0011063,30/01/2024,20240130,CUS00330,5,EMP0099,Fawry,Returned,783,420
ORD0001239,30/01/2024,20240130,CUS02576,8,EMP0138,Cash,Completed,957,490
ORD0011459,30/01/2024,20240130,CUS02474,9,EMP0147,Debit Card,Completed,29374,24340
ORD0009263,30/01/2024,20240130,CUS02677,10,EMP0152,  Fawry  ,Completed,1058,640
ORD0010105,31/01/2024,20240131,CUS01411,8,EMP0138,Cash,Completed,1173,680
ORD0000345,31/01/2024,20240131,CUS01264,4,EMP0094,Cash,Completed,603.5,320
ORD0003923,31/01/2024,20240131,CUS00855,2,EMP0034,Vodafone Cash,Completed,19760,18160
ORD0011810,31/01/2024,20240131,CUS00720,15,EMP0215,Cash,Completed,130,60
ORD0011814,31/01/2024,20240131,CUS02523,2,EMP0036,Cash,Completed,11590,9800
ORD0011011,31/01/2024,20240131,CUS01683,11,EMP0169,Cash,Completed,342,180
ORD0005032,31/01/2024,20240131,CUS02531,7,EMP0131,Credit Card,Completed,29550,23670
ORD0007740,31/01/2024,20240131,CUS01293,2,EMP0040,Cash,Completed,119,70
ORD0010479,31/01/2024,20240131,CUS00750,4,EMP0092,  InstaPay  ,Completed,864,540
ORD0011334,31/01/2024,20240131,CUS00123,2,EMP0030,Fawry,Completed,3541,2290
ORD0001671,31/01/2024,20240131,CUS01991,3,EMP0076,Vodafone Cash,Completed,280,140
ORD0003003,31/01/2024,20240131,CUS01790,12,EMP0177,  Fawry  ,Completed,420,260
ORD0005686,31/01/2024,20240131,CUS00313,6,EMP0123,Fawry,Completed,2120,1060
ORD0008683,31/01/2024,20240131,CUS00782,5,EMP0106,Debit Card,Completed,4482,2330
ORD0008883,31/01/2024,20240131,CUS01292,2,EMP0054,Credit Card,Completed,313.5,160
ORD0005243,31/01/2024,20240131,CUS01477,1,EMP0028,Fawry,Completed,128,80
ORD0001100,01/02/2024,20240201,CUS02738,1,,Credit Card,Completed,500,230
ORD0001282,01/02/2024,20240201,CUS00364,9,EMP0150,Cash,Completed,243,120
ORD0008223,01/02/2024,20240201,CUS02639,10,EMP0162,Debit Card,Completed,690,420
ORD0002426,01/02/2024,20240201,CUS02587,6,EMP0115,InstaPay,Completed,920,760
ORD0006485,01/02/2024,20240201,CUS02648,13,EMP0186,Debit Card,Completed,1164,660
ORD0008795,01/02/2024,20240201,CUS02637,4,EMP0094,Fawry,Completed,180,80
ORD0002454,02/02/2024,20240202,CUS01226,4,EMP0089,Credit Card,Completed,608,300
ORD0004711,02/02/2024,20240202,CUS01523,1,EMP0026,Cash,Completed,360,180
ORD0002306,02/02/2024,20240202,CUS02883,5,EMP0108,Cash,Completed,387,200
ORD0011286,02/02/2024,20240202,CUS00224,8,EMP0139,Fawry,Completed,229.5,120
ORD0004078,02/02/2024,20240202,CUS01048,7,EMP0129,InstaPay,Completed,675,360
ORD0004504,02/02/2024,20240202,CUS01005,1,EMP0001,Cash,Completed,144,70
ORD0010299,02/02/2024,20240202,CUS00633,3,EMP0076,InstaPay,Returned,220,100
ORD0006395,02/02/2024,20240202,CUS02260,3,EMP0072,Fawry,Completed,11836,9050
ORD0006518,02/02/2024,20240202,CUS01451,9,EMP0147,Fawry,Completed,1044,580
ORD0000379,02/02/2024,20240202,CUS00097,1,EMP0012,Credit Card,Completed,11743,8760
ORD0007310,03/02/2024,20240203,CUS01375,3,EMP0067,InstaPay,Completed,6954,5680
ORD0008037,03/02/2024,20240203,CUS00772,6,EMP0124,Fawry,Completed,1240,600
ORD0001000,03/02/2024,20240203,CUS02016,2,EMP0031,Fawry,Completed,300,150
ORD0011299,03/02/2024,20240203,CUS01232,5,EMP0097,InstaPay,Completed,2435.5,1500
ORD0007029,03/02/2024,20240203,CUS01227,7,EMP0129,Credit Card,Cancelled,3803,1920
ORD0011069,03/02/2024,20240203,CUS00979,11,EMP0171,Cash,Completed,792,440
ORD0002273,03/02/2024,20240203,CUS00420,3,EMP0077,Cash,Completed,11420,10640
ORD0001175,03/02/2024,20240203,CUS00989,12,EMP0175,Fawry,Completed,40500,36000
ORD0007016,03/02/2024,20240203,CUS01781,1,EMP0025,Fawry,Completed,1135,600
ORD0006300,03/02/2024,20240203,CUS00681,1,EMP0013,Cash,Completed,1199,800
ORD0007260,03/02/2024,20240203,CUS02477,1,EMP0028,Fawry,Completed,1024,500
ORD0006610,03/02/2024,20240203,CUS00617,9,EMP0149,Debit Card,Completed,9175,8860
ORD0006266,04/02/2024,20240204,CUS01351,1,EMP0025,Vodafone Cash,Completed,600,500
ORD0000081,04/02/2024,20240204,CUS02663,9,EMP0149,InstaPay,Cancelled,1113,680
ORD0010584,04/02/2024,20240204,CUS02446,10,EMP0156,Credit Card,Completed,747,410
ORD0011431,04/02/2024,20240204,CUS01584,15,EMP0207,Vodafone Cash,Completed,190,90
ORD0010003,04/02/2024,20240204,CUS02236,14,EMP0200,InstaPay,Completed,1323,720
ORD0011867,04/02/2024,20240204,CUS00574,8,EMP0143,  Cash  ,Completed,2360.5,1250
ORD0011398,04/02/2024,20240204,CUS02627,1,EMP0006,Vodafone Cash,Completed,20025,21300
ORD0006618,04/02/2024,20240204,CUS01866,14,EMP0201,Debit Card,Completed,23232,24280
ORD0008843,04/02/2024,20240204,CUS00120,12,,Vodafone Cash,Completed,451,220
ORD0007377,04/02/2024,20240204,CUS00449,2,EMP0032,Fawry,Completed,1194,600
ORD0004274,04/02/2024,20240204,CUS00235,1,EMP0028,Vodafone Cash,Completed,117,60
ORD0000605,05/02/2024,20240205,CUS01201,2,EMP0033,Fawry,Completed,2798,2000
ORD0000439,05/02/2024,20240205,CUS01260,13,EMP0189,  Credit Card  ,Completed,332.5,170
ORD0003994,05/02/2024,20240205,CUS02060,1,EMP0003,Cash,Returned,270,140
ORD0011257,05/02/2024,20240205,CUS01398,3,EMP0059,Fawry,Completed,1196.5,680
ORD0000147,05/02/2024,20240205,CUS02391,13,EMP0186,Fawry,Completed,171,90
ORD0005103,05/02/2024,20240205,CUS02341,4,,  Cash  ,Cancelled,286,150
ORD0004451,05/02/2024,20240205,CUS01658,5,EMP0102,InstaPay,Completed,57133,48070
ORD0006777,05/02/2024,20240205,CUS00622,5,EMP0100,Fawry,Completed,15548,12220
ORD0000910,06/02/2024,20240206,CUS01225,3,EMP0070,Debit Card,Completed,576,280
ORD0009840,06/02/2024,20240206,CUS02617,3,EMP0057,Debit Card,Completed,738,380
ORD0003783,06/02/2024,20240206,CUS00159,5,EMP0098,Fawry,Completed,470,230
ORD0011891,06/02/2024,20240206,CUS01708,8,EMP0142,Cash,Cancelled,11590,9800
ORD0002616,06/02/2024,20240206,CUS00125,11,EMP0166,Cash,Completed,133,70
ORD0006635,06/02/2024,20240206,CUS01514,3,,Debit Card,Completed,646,340
ORD0008515,06/02/2024,20240206,CUS00505,9,EMP0146,  Vodafone Cash  ,Cancelled,787,390
ORD0002640,06/02/2024,20240206,CUS00752,1,EMP0026,InstaPay,Completed,5000,4000
ORD0001782,07/02/2024,20240207,CUS00272,2,EMP0049,  Vodafone Cash  ,Completed,514.5,270
ORD0005580,07/02/2024,20240207,CUS00620,1,,Cash,Completed,120,70
ORD0003582,07/02/2024,20240207,CUS03000,14,,Vodafone Cash,Completed,14130,12220
ORD0005022,07/02/2024,20240207,CUS00047,12,EMP0175,Fawry,Cancelled,3824.5,1880
ORD0005607,07/02/2024,20240207,CUS01355,8,EMP0140,Debit Card,Completed,11567,9610
ORD0009638,07/02/2024,20240207,CUS00624,11,EMP0168,InstaPay,Completed,2250,1190
ORD0008773,07/02/2024,20240207,CUS00896,2,EMP0038,Credit Card,Returned,680,420
ORD0003167,07/02/2024,20240207,CUS02462,4,EMP0081,Credit Card,Completed,160,70
ORD0004693,07/02/2024,20240207,CUS02689,2,EMP0040,Debit Card,Completed,1025,560
ORD0006573,07/02/2024,20240207,CUS00002,1,EMP0022,Fawry,Completed,105,70
ORD0004452,07/02/2024,20240207,CUS02045,4,EMP0082,Vodafone Cash,Completed,460,220
ORD0009308,08/02/2024,20240208,CUS01532,14,,InstaPay,Returned,541.5,270
ORD0008978,08/02/2024,20240208,CUS01755,13,EMP0191,Cash,Returned,540,260
ORD0002033,08/02/2024,20240208,CUS02123,6,EMP0117,  Debit Card  ,Completed,942,470
ORD0004097,08/02/2024,20240208,CUS00276,11,EMP0167,Fawry,Completed,23760,21000
ORD0009519,08/02/2024,20240208,CUS00431,4,EMP0083,Debit Card,Completed,1914,1200
ORD0003322,08/02/2024,20240208,CUS02974,5,EMP0095,Fawry,Returned,1520,1400
ORD0002486,08/02/2024,20240208,CUS01095,15,EMP0216,InstaPay,Completed,1257,680
ORD0009271,08/02/2024,20240208,CUS00543,13,EMP0191,Debit Card,Completed,52410,51500
ORD0000586,08/02/2024,20240208,CUS02029,3,EMP0077,Credit Card,Completed,189,100
ORD0007723,08/02/2024,20240208,CUS02058,5,EMP0110,Debit Card,Completed,10530.5,8500
ORD0008315,09/02/2024,20240209,CUS00451,14,EMP0195,Credit Card,Completed,280,130
ORD0000689,09/02/2024,20240209,CUS00976,1,EMP0011,InstaPay,Completed,256,140
ORD0004354,09/02/2024,20240209,CUS00446,5,EMP0095,Cash,Completed,441,240
ORD0009827,09/02/2024,20240209,CUS00656,10,EMP0153,  InstaPay  ,Completed,119,70
ORD0000799,09/02/2024,20240209,CUS01098,2,EMP0050,Debit Card,Completed,472.5,260
ORD0007693,09/02/2024,20240209,CUS01862,14,EMP0199,Cash,Completed,50220,44700
ORD0010021,10/02/2024,20240210,CUS01655,6,EMP0116,Debit Card,Completed,2089.5,1060
ORD0008721,10/02/2024,20240210,CUS02614,1,EMP0022,Debit Card,Completed,171,90
ORD0005985,10/02/2024,20240210,CUS02960,1,EMP0023,Vodafone Cash,Completed,352,220
ORD0008354,10/02/2024,20240210,CUS01720,6,EMP0121,Cash,Completed,2429.5,1220
ORD0009675,10/02/2024,20240210,CUS00794,3,EMP0077,Fawry,Completed,796,440
ORD0011264,11/02/2024,20240211,CUS02395,11,EMP0168,Vodafone Cash,Completed,1176,660
ORD0004410,11/02/2024,20240211,CUS02282,6,EMP0116,  Fawry  ,Completed,960,450
ORD0007036,11/02/2024,20240211,CUS02418,3,EMP0055,Debit Card,Completed,1506,760
ORD0010349,11/02/2024,20240211,CUS01524,4,EMP0080,Credit Card,Completed,190,90
ORD0007143,11/02/2024,20240211,CUS02961,13,EMP0186,  InstaPay  ,Completed,2576.5,1380
ORD0002446,11/02/2024,20240211,CUS01410,2,EMP0053,Cash,Completed,1350,640
ORD0007619,11/02/2024,20240211,CUS01265,1,EMP0008,  Vodafone Cash  ,Completed,90,40
ORD0005118,11/02/2024,20240211,CUS01116,2,EMP0042,Credit Card,Completed,891,480
ORD0001592,11/02/2024,20240211,CUS01713,2,EMP0035,Cash,Completed,509,280
ORD0005810,11/02/2024,20240211,CUS00569,1,EMP0001,  Vodafone Cash  ,Completed,324,180
ORD0002237,11/02/2024,20240211,CUS01554,8,EMP0142,Vodafone Cash,Returned,288,160
ORD0008192,11/02/2024,20240211,CUS01007,2,EMP0037,Vodafone Cash,Completed,480,230
ORD0009893,11/02/2024,20240211,CUS01560,2,EMP0053,Vodafone Cash,Completed,350,170
ORD0007405,11/02/2024,20240211,CUS02903,15,EMP0208,Cash,Completed,33603.5,29710
ORD0000020,12/02/2024,20240212,CUS02007,10,EMP0152,Cash,Completed,576,340
ORD0003547,12/02/2024,20240212,CUS02398,6,EMP0126,Credit Card,Completed,612,320
ORD0002449,12/02/2024,20240212,CUS01610,5,EMP0095,InstaPay,Completed,770,380
ORD0009799,12/02/2024,20240212,CUS02384,8,EMP0140,  InstaPay  ,Completed,119,70
ORD0010427,12/02/2024,20240212,CUS02676,3,EMP0077,Vodafone Cash,Completed,930,440
ORD0008752,12/02/2024,20240212,CUS01889,12,EMP0178,Credit Card,Completed,1491,750
ORD0001159,12/02/2024,20240212,CUS00913,14,EMP0194,Cash,Completed,447.5,240
ORD0009970,12/02/2024,20240212,CUS02966,2,EMP0039,Vodafone Cash,Completed,1655,880
ORD0002305,12/02/2024,20240212,CUS01679,4,EMP0091,Vodafone Cash,Completed,6374,7180
ORD0011933,12/02/2024,20240212,CUS01831,6,EMP0118,Fawry,Completed,800,380
ORD0004934,12/02/2024,20240212,CUS01626,3,EMP0059,Vodafone Cash,Completed,2253,1130
ORD0011438,12/02/2024,20240212,CUS02848,4,EMP0079,Fawry,Completed,252,140
ORD0004271,12/02/2024,20240212,CUS02086,3,EMP0077,InstaPay,Completed,1737,870
ORD0008367,12/02/2024,20240212,CUS00247,4,EMP0080,Vodafone Cash,Completed,1950,930
ORD0009630,12/02/2024,20240212,CUS02707,9,EMP0145,Credit Card,Completed,1110,550
ORD0001274,13/02/2024,20240213,CUS02120,5,EMP0097,Cash,Completed,801.5,450
ORD0005553,13/02/2024,20240213,CUS01181,7,EMP0128,Vodafone Cash,Cancelled,1323,680
ORD0000886,13/02/2024,20240213,CUS02004,14,EMP0198,Debit Card,Completed,405,260
ORD0010858,14/02/2024,20240214,CUS01109,12,,Fawry,Completed,1732,990
ORD0008247,14/02/2024,20240214,CUS01243,4,EMP0082,Vodafone Cash,Completed,12200,9800
ORD0004435,14/02/2024,20240214,CUS01044,1,EMP0020,Vodafone Cash,Completed,1759,920
ORD0001354,14/02/2024,20240214,CUS02937,14,EMP0195,InstaPay,Completed,740,360
ORD0003727,14/02/2024,20240214,CUS01954,3,EMP0078,Cash,Completed,1079.5,600
ORD0008783,14/02/2024,20240214,CUS00863,9,EMP0146,  Vodafone Cash  ,Completed,210,110
ORD0008830,14/02/2024,20240214,CUS00038,1,EMP0009,Vodafone Cash,Completed,1251,670
ORD0000654,15/02/2024,20240215,CUS02651,2,EMP0034,Cash,Completed,378,270
ORD0006796,15/02/2024,20240215,CUS01056,6,EMP0118,Vodafone Cash,Completed,627,320
ORD0002905,15/02/2024,20240215,CUS01013,1,EMP0015,Credit Card,Completed,15542,12360
ORD0009845,15/02/2024,20240215,CUS00508,4,EMP0092,InstaPay,Returned,976,520
ORD0006738,15/02/2024,20240215,CUS00113,1,EMP0001,InstaPay,Completed,2941,1780
ORD0001091,15/02/2024,20240215,CUS01815,9,EMP0150,Fawry,Completed,300,200
ORD0005153,15/02/2024,20240215,CUS01664,1,EMP0005,InstaPay,Completed,1136,580
ORD0011248,15/02/2024,20240215,CUS00423,10,EMP0154,Vodafone Cash,Completed,1653,870
ORD0002942,15/02/2024,20240215,CUS00160,2,EMP0050,Debit Card,Completed,5600,4500
ORD0002621,15/02/2024,20240215,CUS02705,1,EMP0027,  InstaPay  ,Completed,1900,1600
ORD0008599,15/02/2024,20240215,CUS01275,2,EMP0032,Debit Card,Completed,869,440
ORD0000782,15/02/2024,20240215,CUS01528,3,EMP0067,InstaPay,Completed,1041,570
ORD0002276,15/02/2024,20240215,CUS02151,2,EMP0054,Fawry,Returned,2415.5,1190
ORD0010306,15/02/2024,20240215,CUS02960,7,EMP0133,Fawry,Completed,900,490
ORD0001413,15/02/2024,20240215,CUS02209,7,EMP0128,  InstaPay  ,Completed,12600,11200
ORD0005380,15/02/2024,20240215,CUS01394,4,EMP0080,Fawry,Completed,2657,1360
ORD0009698,16/02/2024,20240216,CUS01358,11,EMP0168,Debit Card,Completed,98,70
ORD0000102,16/02/2024,20240216,CUS00807,10,EMP0155,InstaPay,Completed,2090,1020
ORD0007809,16/02/2024,20240216,CUS01009,10,EMP0155,Vodafone Cash,Completed,3322,1720
ORD0010577,16/02/2024,20240216,CUS02215,3,EMP0059,Fawry,Returned,405,240
ORD0003797,16/02/2024,20240216,CUS00767,14,EMP0198,  Fawry  ,Completed,240,140
ORD0003222,16/02/2024,20240216,CUS01447,8,,Credit Card,Completed,1026,560
ORD0009919,16/02/2024,20240216,CUS02290,1,EMP0012,Debit Card,Completed,256.5,120
ORD0009949,16/02/2024,20240216,CUS01465,12,EMP0180,Debit Card,Completed,430,210
ORD0001723,16/02/2024,20240216,CUS01079,2,EMP0044,Cash,Completed,16065,12410
ORD0003970,16/02/2024,20240216,CUS01954,4,EMP0091,  Cash  ,Returned,510,250
ORD0002674,17/02/2024,20240217,CUS00354,3,EMP0067,Vodafone Cash,Completed,180,80
ORD0003886,17/02/2024,20240217,CUS02858,14,EMP0197,Credit Card,Completed,225,120
ORD0002241,17/02/2024,20240217,CUS00356,15,EMP0211,  Cash  ,Completed,990,610
ORD0004925,17/02/2024,20240217,CUS01738,14,EMP0202,Vodafone Cash,Completed,144,70
ORD0005105,17/02/2024,20240217,CUS02470,11,EMP0165,Credit Card,Cancelled,339.5,190
ORD0003202,17/02/2024,20240217,CUS00594,4,EMP0080,Cash,Completed,2194,1200
ORD0000073,17/02/2024,20240217,CUS02065,3,EMP0055,InstaPay,Completed,8990,6910
ORD0011380,17/02/2024,20240217,CUS01269,1,EMP0018,Credit Card,Cancelled,1605.5,870
ORD0000594,17/02/2024,20240217,CUS01810,6,EMP0115,InstaPay,Completed,484.5,250
ORD0000729,17/02/2024,20240217,CUS01800,2,EMP0041,Cash,Completed,840,410
ORD0007121,17/02/2024,20240217,CUS01780,1,EMP0015,Cash,Returned,936.5,550
ORD0004114,17/02/2024,20240217,CUS01804,2,EMP0036,Fawry,Completed,360,240
ORD0004805,17/02/2024,20240217,CUS01119,1,EMP0025,Credit Card,Completed,1120,560
ORD0011159,18/02/2024,20240218,CUS01126,12,EMP0182,Fawry,Completed,1728,940
ORD0002030,18/02/2024,20240218,CUS01085,1,EMP0014,Cash,Completed,2254,1120
ORD0007988,18/02/2024,20240218,CUS02379,1,EMP0028,InstaPay,Completed,1162,600
ORD0000984,18/02/2024,20240218,CUS00424,2,EMP0037,Cash,Completed,1541,860
ORD0002466,18/02/2024,20240218,CUS02789,5,EMP0102,Fawry,Completed,1081.5,560
ORD0010171,18/02/2024,20240218,CUS02085,5,EMP0106,Vodafone Cash,Completed,123.5,60
ORD0006730,18/02/2024,20240218,CUS02695,1,EMP0007,Cash,Completed,1148,620
ORD0010232,18/02/2024,20240218,CUS02928,4,EMP0092,Vodafone Cash,Completed,3495,1800
ORD0001827,18/02/2024,20240218,CUS01941,8,EMP0141,Debit Card,Completed,6050,4510
ORD0003807,18/02/2024,20240218,CUS00121,9,,Cash,Completed,351.5,180
ORD0005364,19/02/2024,20240219,CUS02329,4,EMP0089,Debit Card,Completed,589,300
ORD0008786,19/02/2024,20240219,CUS01621,12,EMP0181,InstaPay,Returned,520,260
ORD0010031,19/02/2024,20240219,CUS02523,3,EMP0072,Credit Card,Completed,1082.5,640
ORD0004226,19/02/2024,20240219,CUS00719,15,EMP0208,InstaPay,Completed,515,280
ORD0004625,19/02/2024,20240219,CUS01737,5,EMP0099,InstaPay,Completed,1436,700
ORD0001432,19/02/2024,20240219,CUS01996,5,EMP0105,Credit Card,Cancelled,130,60
ORD0009912,19/02/2024,20240219,CUS00092,14,EMP0198,  Credit Card  ,Completed,81,40
ORD0002589,19/02/2024,20240219,CUS00317,13,EMP0188,Vodafone Cash,Completed,2269,1210
ORD0011526,19/02/2024,20240219,CUS02756,3,,InstaPay,Completed,580,280
ORD0002021,19/02/2024,20240219,CUS02387,7,EMP0128,Debit Card,Completed,20000,16000
ORD0002420,19/02/2024,20240219,CUS02854,3,EMP0073,Credit Card,Completed,9000,8000
ORD0001256,19/02/2024,20240219,CUS00727,7,EMP0135,  Fawry  ,Completed,11520,10660
ORD0006454,20/02/2024,20240220,CUS00566,2,EMP0046,Debit Card,Completed,2797,1460
ORD0009540,20/02/2024,20240220,CUS02109,1,EMP0027,Cash,Completed,1449.5,770
ORD0000658,20/02/2024,20240220,CUS01612,5,EMP0103,InstaPay,Completed,2334,1250
ORD0011513,20/02/2024,20240220,CUS00258,1,EMP0025,  Vodafone Cash  ,Completed,80,40
ORD0001631,20/02/2024,20240220,CUS00816,1,EMP0002,Debit Card,Completed,357,200
ORD0004796,20/02/2024,20240220,CUS02087,1,EMP0027,Cash,Completed,675,440
ORD0002597,20/02/2024,20240220,CUS01136,3,EMP0076,Debit Card,Completed,590,280
ORD0007044,20/02/2024,20240220,CUS00122,6,EMP0125,Credit Card,Completed,2388,1740
ORD0001479,20/02/2024,20240220,CUS00623,6,EMP0123,  Debit Card  ,Completed,1044,520
ORD0008636,21/02/2024,20240221,CUS00583,3,EMP0065,  Cash  ,Completed,304,140
ORD0004744,21/02/2024,20240221,CUS00800,3,EMP0065,  Fawry  ,Completed,130,60
ORD0006171,21/02/2024,20240221,CUS01483,3,,Fawry,Completed,430,210
ORD0011896,21/02/2024,20240221,CUS01913,1,EMP0006,Fawry,Completed,1413,770
ORD0005879,21/02/2024,20240221,CUS00798,3,EMP0067,  Fawry  ,Returned,756,390
ORD0003033,21/02/2024,20240221,CUS02537,10,EMP0152,  Debit Card  ,Completed,11004.5,9750
ORD0002928,21/02/2024,20240221,CUS00158,8,EMP0142,Fawry,Completed,1288,670
ORD0001660,21/02/2024,20240221,CUS00624,9,EMP0148,Debit Card,Cancelled,819,400
ORD0011738,21/02/2024,20240221,CUS00787,12,EMP0183,InstaPay,Completed,61535,60460
ORD0005107,21/02/2024,20240221,CUS01806,2,,Fawry,Completed,1178,590
ORD0008902,21/02/2024,20240221,CUS00447,15,EMP0205,Credit Card,Completed,218.5,110
ORD0010281,21/02/2024,20240221,CUS01545,10,EMP0159,Debit Card,Completed,882,480
ORD0003482,22/02/2024,20240222,CUS02151,5,EMP0104,Fawry,Completed,980,480
ORD0002701,22/02/2024,20240222,CUS02611,3,EMP0070,Vodafone Cash,Completed,4741,2390
ORD0003981,22/02/2024,20240222,CUS01527,2,EMP0047,Vodafone Cash,Completed,9772,9040
ORD0003931,22/02/2024,20240222,CUS01357,3,EMP0069,Vodafone Cash,Completed,6230,5740
ORD0000162,22/02/2024,20240222,CUS02295,1,EMP0012,Fawry,Returned,629,370
